CounterpartyID,EAD,PD,LGD,Industry,Country,Rating,Pillar_I_Capital_Requirement,Stressed_PD,Stressed_LGD,Capital_Requirement_CCAR,Expected_Credit_Loss_IFRS9,Stressed_PD_Internal,Stressed_LGD_Internal,Capital_Requirement_Internal_Stress_Test,Perc_Increase_Baseline_to_Severe
887,992125017.8177018,0.0795465204036879,0.25527019640141735,Energy and Utilities,US,BB,251824345.41495335,0.11931978060553185,0.3063242356817008,453283821.74691606,20145947.63319627,0.1590930408073758,0.382905294602126,755473036.24486,200.0
888,180240982.04496622,0.02943269707750351,0.3497037828934437,Services,UK,BB,23189636.920226723,0.04414904561625527,0.4196445394721325,41741346.456408106,1855170.9536181379,0.05886539415500702,0.5245556743401656,69568910.76068017,200.0
889,795617051.2692273,0.13154436343804551,0.3660318974082638,Energy and Utilities,US,CC,478856373.2258611,0.19731654515706826,0.43923827688991657,861941471.8065498,38308509.85806888,0.26308872687609103,0.5490478461123958,1436569119.6775832,200.0
890,660164273.4851869,0.13344721539672935,0.6064929205136877,Manufacturing,Switzerland,CCC,667878222.0563505,0.20017082309509404,0.7277915046164253,1202180799.7014308,53430257.76450804,0.2668944307934587,0.9097393807705316,2003634666.1690514,200.0
891,726741468.746628,0.13248880164266932,0.5901971880311261,Services,France,CC,710339987.3314936,0.198733202464004,0.7082366256373512,1278611977.1966884,56827198.986519486,0.26497760328533865,0.8852957820466891,2131019961.9944806,199.99999999999994
892,990909601.4504728,0.1742797019116635,0.7232019072296743,Technology,Germany,C,1561170803.981339,0.26141955286749524,0.8678422886756091,2810107447.1664095,124893664.31850712,0.348559403823327,1.0848028608445115,4683512411.944017,200.00000000000006
893,836782631.0102963,0.011287010741065156,0.6891887092507247,Banking and Financial Services,France,D,81365399.71558529,0.016930516111597734,0.8270264511008697,146457719.48805353,6509231.977246824,0.02257402148213031,1.0337830638760872,244096199.14675593,200.00000000000009
894,392125775.6521082,0.015269653985846909,0.6731305354834625,Technology,Switzerland,BB,50380664.55069661,0.02290448097877036,0.8077566425801549,90685196.19125389,4030453.164055729,0.030539307971693817,1.0096958032251937,151141993.65208983,200.0
895,937528154.8132067,0.10940140433660325,0.5533439184971912,Manufacturing,US,BB,709434606.8891503,0.16410210650490487,0.6640127021966294,1276982292.4004703,56754768.55113202,0.2188028086732065,0.8300158777457869,2128303820.6674511,200.00000000000006
896,875290310.6650182,0.09854295032791567,0.26397960096790984,Energy and Utilities,France,CCC,284615182.0537398,0.1478144254918735,0.3167755211614918,512307327.69673157,22769214.56429918,0.19708590065583134,0.39596940145186477,853845546.1612192,199.99999999999994
897,706527343.5740607,0.19820782030701287,0.6126491241839522,Energy and Utilities,China,C,1072436508.1478851,0.2973117304605193,0.7351789490207427,1930385714.6661932,85794920.6518308,0.39641564061402573,0.9189736862759283,3217309524.443655,199.99999999999997
898,937022373.6140649,0.07793185323334507,0.3813928972972095,Real Estate and Construction,Switzerland,CC,348134912.6993921,0.11689777985001762,0.4576714767566514,626642842.8589057,27850793.015951365,0.15586370646669015,0.5720893459458143,1044404738.0981764,200.00000000000006
899,462804498.83988005,0.08392979693150841,0.6700368502431269,Manufacturing,South Korea,AAA,325328750.92071587,0.1258946953972626,0.8040442202917523,585591751.6572886,26026300.07365727,0.16785959386301683,1.0050552753646902,975986252.7621475,199.99999999999994
900,713542975.6853274,0.16878421015565326,0.4200120702880201,Banking and Financial Services,China,BB,632300805.7387722,0.2531763152334799,0.5040144843456241,1138141450.3297899,50584064.459101774,0.3375684203113065,0.6300181054320302,1896902417.2163167,200.00000000000006
901,5083207.428424802,0.12838751388914216,0.2806436209639095,Banking and Financial Services,Germany,AA,2289421.776963348,0.19258127083371324,0.33677234515669136,4120959.198534026,183153.74215706784,0.2567750277782843,0.42096543144586424,6868265.330890044,199.99999999999994
902,569012500.8109074,0.023504272989690024,0.5631850463530621,Energy and Utilities,Switzerland,A,94152045.16337202,0.03525640948453504,0.6758220556236745,169473681.29406965,7532163.6130697625,0.04700854597938005,0.8447775695295932,282456135.4901161,200.00000000000006
903,723965377.0368172,0.020955266019939064,0.7296832504027972,Real Estate and Construction,US,D,138374277.31382868,0.0314328990299086,0.8756199004833567,249073699.1648916,11069942.185106294,0.04191053203987813,1.0945248756041959,415122831.94148606,200.00000000000006
904,383628870.6162337,0.11042484256760518,0.30551487049055837,Banking and Financial Services,Switzerland,B,161778363.82191262,0.16563726385140776,0.36661784458867,291201054.87944263,12942269.105753008,0.22084968513521036,0.45827230573583755,485335091.46573776,199.99999999999994
905,868050355.89882,0.08538674684696797,0.3766555499155555,Services,Germany,AAA,348971348.1147981,0.12808012027045196,0.4519866598986666,628148426.6066366,27917707.84918385,0.17077349369393593,0.5649833248733332,1046914044.3443943,199.99999999999994
906,485582739.4972905,0.14973195295653216,0.3586603897178223,Real Estate and Construction,China,C,325965141.30306315,0.22459792943479823,0.4303924676613868,586737254.3455136,26077211.30424505,0.2994639059130643,0.5379905845767334,977895423.9091893,199.99999999999994
907,283268804.4831284,0.12933181506963556,0.6693662986240038,Banking and Financial Services,France,D,306533523.9096051,0.19399772260445336,0.8032395583488044,551760343.0372891,24522681.912768405,0.25866363013927113,1.0040494479360056,919600571.7288151,199.99999999999994
908,549895580.8437928,0.010058242070116082,0.2913075887765704,Banking and Financial Services,France,D,20140216.02610332,0.015087363105174122,0.3495691065318845,36252388.84698598,1611217.2820882658,0.020116484140232163,0.43696138316485567,60420648.07830997,200.00000000000006
909,905610251.9106785,0.013206754892529435,0.4642337849998642,Technology,France,B,69403952.5877921,0.019810132338794154,0.557080541999837,124927114.65802577,5552316.207023367,0.02641350978505887,0.6963506774997963,208211857.76337627,199.99999999999994
910,682766416.7086,0.1695457524398164,0.4259616989882132,Services,US,AAA,616367355.078582,0.2543186286597246,0.5111540387858557,1109461239.1414475,49309388.40628656,0.3390915048796328,0.6389425484823198,1849102065.235746,199.99999999999994
911,950129270.8552696,0.04127118422352427,0.6615985370411147,Manufacturing,UK,A,324290463.54906887,0.061906776335286406,0.7939182444493377,583722834.388324,25943237.08392551,0.08254236844704854,0.992397805561672,972871390.6472067,200.00000000000006
912,448171656.62492424,0.11822314834760908,0.4636475045356643,Energy and Utilities,France,B,307075273.71855026,0.17733472252141363,0.5563770054427971,552735492.6933905,24566021.897484023,0.23644629669521816,0.6954712568034964,921225821.1556509,200.00000000000006
913,658821012.5410881,0.1886943938549509,0.3493432457215193,Banking and Financial Services,US,BB,542861201.4102678,0.28304159078242636,0.41921189486582316,977150162.5384821,43428896.11282142,0.3773887877099018,0.524014868582279,1628583604.2308033,199.99999999999994
914,628765226.9790183,0.19365526245276937,0.24836986294121105,Banking and Financial Services,France,AAA,378030403.1403777,0.29048289367915403,0.29804383552945324,680454725.6526797,30242432.251230214,0.38731052490553874,0.3725547944118166,1134091209.421133,199.99999999999997
915,239884052.16378495,0.17040801985332385,0.4914916402509959,Energy and Utilities,China,BBB,251140962.71062526,0.25561202977998576,0.589789968301195,452053732.87912536,20091277.01685002,0.3408160397066477,0.7372374603764938,753422888.1318758,199.99999999999997
916,744830925.581847,0.17889541768326725,0.3494101404058997,Banking and Financial Services,US,C,581972461.3837397,0.2683431265249009,0.4192921684870796,1047550430.4907316,46557796.91069918,0.3577908353665345,0.5241152106088496,1745917384.1512196,200.00000000000009
917,68923691.83442067,0.18196116255610983,0.6113040835304293,Banking and Financial Services,US,CCC,95832881.07753105,0.27294174383416475,0.7335649002365151,172499185.93955585,7666630.486202484,0.36392232511221967,0.916956125295644,287498643.2325931,199.99999999999997
918,575549054.4639513,0.02454560386340139,0.34404988112797286,Manufacturing,France,A,60755764.61558208,0.03681840579510209,0.4128598573535674,109360376.30804773,4860461.1692465665,0.04909120772680278,0.5160748216919593,182267293.84674624,200.0
919,178836943.41416746,0.1728761360032451,0.5221947263014901,Manufacturing,US,AAA,201806327.9186893,0.25931420400486765,0.6266336715617881,363251390.2536407,16144506.233495144,0.3457522720064902,0.7832920894522352,605418983.7560679,199.99999999999997
920,189155215.83531922,0.08898910417517263,0.5819417897124893,Energy and Utilities,China,AAA,122446031.59017082,0.13348365626275893,0.6983301476549871,220402856.86230743,9795682.527213665,0.17797820835034525,0.872912684568734,367338094.77051246,200.00000000000006
921,979851712.4181273,0.01810647433075893,0.7404066447135567,Energy and Utilities,Germany,C,164200535.78184646,0.027159711496138397,0.888487973656268,295560964.4073236,13136042.862547716,0.03621294866151786,1.110609967070335,492601607.34553945,200.00000000000006
922,385136148.4442968,0.11130250902386492,0.743230945456004,Retail,US,AA,398247478.02230674,0.16695376353579738,0.8918771345472047,716845460.4401522,31859798.24178454,0.22260501804772984,1.114846418184006,1194742434.0669203,200.00000000000006
923,520091825.04410213,0.032173768654831646,0.6010990859322471,Technology,Switzerland,AAA,125729747.31280191,0.048260652982247465,0.7213189031186965,226313545.1630434,10058379.785024153,0.06434753730966329,0.9016486288983707,377189241.93840575,200.00000000000006
924,665448672.5405244,0.025031749430708787,0.32805557817674297,Banking and Financial Services,South Korea,A,68306684.47354199,0.03754762414606318,0.3936666938120916,122952032.05237556,5464534.757883359,0.050063498861417574,0.4920833672651145,204920053.42062595,199.99999999999994
925,498792628.94345975,0.09883997553637543,0.23613497670253658,Technology,China,BB,145520101.65708327,0.14825996330456315,0.28336197204304386,261936182.9827499,11641608.13256666,0.19767995107275085,0.35420246505380487,436560304.97124976,199.99999999999994
926,726150562.6326265,0.06980610729349533,0.6513304698062906,Energy and Utilities,France,CCC,412697185.37666047,0.10470916094024299,0.7815965637675487,742854933.6779888,33015774.83013284,0.13961221458699066,0.976995704709436,1238091556.1299815,200.00000000000006
927,27004194.450256724,0.17745035931283196,0.4159878621482486,Services,Germany,AA,24917173.7996328,0.26617553896924795,0.4991854345778983,44850912.83933903,1993373.9039706239,0.3549007186256639,0.6239817932223729,74751521.3988984,199.99999999999997
928,677024845.0232358,0.06996226025676885,0.27240646123332907,Real Estate and Construction,France,AA,161285697.07854757,0.10494339038515328,0.3268877534799949,290314254.74138564,12902855.766283805,0.1399245205135377,0.40860969184999363,483857091.2356427,199.99999999999994
929,325069104.02173746,0.1662894972225548,0.7011391432936092,Real Estate and Construction,UK,B,473756019.47832435,0.24943424583383217,0.841366971952331,852760835.0609837,37900481.55826595,0.3325789944451096,1.0517087149404136,1421268058.434973,199.99999999999997
930,879484732.8657087,0.010929330808822257,0.5222390198310412,Retail,Switzerland,A,62748190.57311664,0.016393996213233383,0.6266868237972494,112946743.03160992,5019855.245849331,0.021858661617644513,0.7833585297465617,188244571.71934992,200.00000000000006
931,144264512.30851153,0.19034962160731217,0.7694073825758319,Retail,Switzerland,CCC,264105771.4627539,0.28552443241096825,0.9232888590909982,475390388.632957,21128461.71702031,0.38069924321462434,1.154111073863748,792317314.3882618,200.00000000000006
932,31612820.53946083,0.020322514677650273,0.5473246235592059,Retail,China,AAA,4395372.552599802,0.03048377201647541,0.656789548271047,7911670.5946796425,351629.8042079841,0.040645029355300545,0.8209869353388088,13186117.657799408,200.00000000000006
933,61890143.39066387,0.05994783737457925,0.7707681667642079,Retail,US,AA,35746110.381052926,0.08992175606186888,0.9249218001170494,64342998.685895264,2859688.8304842343,0.1198956747491585,1.1561522501463117,107238331.1431588,200.00000000000006
934,522662978.9351813,0.01472844817727207,0.5291184643851243,Manufacturing,UK,B,50914520.79577836,0.022092672265908105,0.6349421572621492,91646137.43240103,4073161.6636622683,0.02945689635454414,0.7936776965776865,152743562.38733506,199.99999999999997
935,216033422.56977654,0.19227743824040186,0.30319280445136937,Real Estate and Construction,US,C,157426621.97973254,0.2884161573606028,0.36383136534164323,283367919.5635186,12594129.758378603,0.3845548764808037,0.454789206677054,472279865.9391976,199.99999999999994
936,753424516.5652666,0.019820172479558647,0.7783819658455662,Manufacturing,South Korea,BBB,145294761.34075668,0.02973025871933797,0.9340583590146794,261530570.41336206,11623580.907260535,0.039640344959117293,1.1675729487683493,435884284.02227,199.99999999999994
937,56470474.24793803,0.07631057790150565,0.25388026206462044,Technology,France,BBB,13675560.28907145,0.11446586685225849,0.30465631447754454,24616008.52032861,1094044.823125716,0.1526211558030113,0.38082039309693066,41026680.86721435,200.00000000000006
938,235594069.27105105,0.13612965669871485,0.3095925040296964,Technology,South Korea,A,124113079.83773848,0.20419448504807228,0.37151100483563565,223403543.70792928,9929046.38701908,0.2722593133974297,0.4643887560445446,372339239.51321554,200.00000000000009
939,830411379.7491312,0.07118300135607304,0.7975417307259556,Services,Germany,CCC,589295353.9114542,0.10677450203410957,0.9570500768711466,1060731637.0406177,47143628.31291634,0.14236600271214608,1.1963125960889334,1767886061.7343626,200.0
940,46595517.768562496,0.01142248070936842,0.6671580939193098,Technology,Switzerland,B,4438572.800535464,0.01713372106405263,0.8005897127031717,7989431.040963833,355085.8240428371,0.02284496141873684,1.0007371408789647,13315718.401606392,200.00000000000006
941,787825204.0222554,0.055708781279247784,0.7044960901347677,Banking and Financial Services,US,CC,386493441.2960333,0.08356317191887168,0.8453953081617211,695688194.33286,30919475.303682666,0.11141756255849557,1.0567441352021514,1159480323.8881,199.99999999999997
942,112653294.18939523,0.1457916028670375,0.48289152854541206,Manufacturing,Germany,B,99137053.3211417,0.21868740430055622,0.5794698342544945,178446695.97805503,7930964.265691336,0.291583205734075,0.7243372928181181,297411159.9634251,199.99999999999997
